step,return,k,config,seed
22920,27.0,8,framestack_k8,1
23012,22.0,8,framestack_k8,1
23016,64.0,8,framestack_k8,1
23068,13.0,8,framestack_k8,1
23072,119.0,8,framestack_k8,1
23092,50.0,8,framestack_k8,1
23140,30.0,8,framestack_k8,1
23168,24.0,8,framestack_k8,1
23204,32.0,8,framestack_k8,1
23244,25.0,8,framestack_k8,1
23260,13.0,8,framestack_k8,1
23280,46.0,8,framestack_k8,1
23336,41.0,8,framestack_k8,1
23356,18.0,8,framestack_k8,1
23392,36.0,8,framestack_k8,1
23404,11.0,8,framestack_k8,1
23408,36.0,8,framestack_k8,1
23444,26.0,8,framestack_k8,1
23496,25.0,8,framestack_k8,1
23512,26.0,8,framestack_k8,1
23524,19.0,8,framestack_k8,1
23556,36.0,8,framestack_k8,1
23568,10.0,8,framestack_k8,1
23628,28.0,8,framestack_k8,1
23720,37.0,8,framestack_k8,1
23756,64.0,8,framestack_k8,1
23804,61.0,8,framestack_k8,1
23828,49.0,8,framestack_k8,1
23928,51.0,8,framestack_k8,1
23972,53.0,8,framestack_k8,1
24020,11.0,8,framestack_k8,1
24048,60.0,8,framestack_k8,1
24144,53.0,8,framestack_k8,1
24188,89.0,8,framestack_k8,1
24236,11.0,8,framestack_k8,1
24284,58.0,8,framestack_k8,1
24332,77.0,8,framestack_k8,1
24364,31.0,8,framestack_k8,1
24412,31.0,8,framestack_k8,1
24420,68.0,8,framestack_k8,1
24452,29.0,8,framestack_k8,1
24496,18.0,8,framestack_k8,1
24516,37.0,8,framestack_k8,1
24564,16.0,8,framestack_k8,1
24572,13.0,8,framestack_k8,1
24636,55.0,8,framestack_k8,1
24684,27.0,8,framestack_k8,1
24700,61.0,8,framestack_k8,1
24748,15.0,8,framestack_k8,1
24776,18.0,8,framestack_k8,1
24776,52.0,8,framestack_k8,1
24828,47.0,8,framestack_k8,1
24832,13.0,8,framestack_k8,1
24884,26.0,8,framestack_k8,1
24932,11.0,8,framestack_k8,1
24972,55.0,8,framestack_k8,1
24980,36.0,8,framestack_k8,1
25020,21.0,8,framestack_k8,1
25040,16.0,8,framestack_k8,1
25048,54.0,8,framestack_k8,1
25084,15.0,8,framestack_k8,1
25100,14.0,8,framestack_k8,1
25136,12.0,8,framestack_k8,1
25148,24.0,8,framestack_k8,1
25168,46.0,8,framestack_k8,1
25172,17.0,8,framestack_k8,1
25284,36.0,8,framestack_k8,1
25304,32.0,8,framestack_k8,1
25348,49.0,8,framestack_k8,1
25360,47.0,8,framestack_k8,1
25412,31.0,8,framestack_k8,1
25460,38.0,8,framestack_k8,1
25480,16.0,8,framestack_k8,1
25484,33.0,8,framestack_k8,1
25572,27.0,8,framestack_k8,1
25644,70.0,8,framestack_k8,1
25688,51.0,8,framestack_k8,1
25720,18.0,8,framestack_k8,1
25736,62.0,8,framestack_k8,1
25800,56.0,8,framestack_k8,1
25812,22.0,8,framestack_k8,1
25928,59.0,8,framestack_k8,1
25972,42.0,8,framestack_k8,1
25972,39.0,8,framestack_k8,1
26092,88.0,8,framestack_k8,1
26100,31.0,8,framestack_k8,1
26112,45.0,8,framestack_k8,1
26172,17.0,8,framestack_k8,1
26172,49.0,8,framestack_k8,1
26208,23.0,8,framestack_k8,1
26276,45.0,8,framestack_k8,1
26340,32.0,8,framestack_k8,1
26372,49.0,8,framestack_k8,1
26376,50.0,8,framestack_k8,1
26400,14.0,8,framestack_k8,1
26416,34.0,8,framestack_k8,1
26452,12.0,8,framestack_k8,1
26468,12.0,8,framestack_k8,1
26480,25.0,8,framestack_k8,1
26540,41.0,8,framestack_k8,1
26592,34.0,8,framestack_k8,1
26624,20.0,8,framestack_k8,1
26720,62.0,8,framestack_k8,1
26744,29.0,8,framestack_k8,1
26792,17.0,8,framestack_k8,1
26804,14.0,8,framestack_k8,1
26820,84.0,8,framestack_k8,1
26888,23.0,8,framestack_k8,1
26944,87.0,8,framestack_k8,1
26968,40.0,8,framestack_k8,1
26980,39.0,8,framestack_k8,1
27064,23.0,8,framestack_k8,1
27112,55.0,8,framestack_k8,1
27160,44.0,8,framestack_k8,1
27200,63.0,8,framestack_k8,1
27204,10.0,8,framestack_k8,1
27268,15.0,8,framestack_k8,1
27348,70.0,8,framestack_k8,1
27376,43.0,8,framestack_k8,1
27384,67.0,8,framestack_k8,1
27476,51.0,8,framestack_k8,1
27520,42.0,8,framestack_k8,1
27544,39.0,8,framestack_k8,1
27620,35.0,8,framestack_k8,1
27656,27.0,8,framestack_k8,1
27656,69.0,8,framestack_k8,1
27740,54.0,8,framestack_k8,1
27820,49.0,8,framestack_k8,1
27904,20.0,8,framestack_k8,1
27920,65.0,8,framestack_k8,1
27940,49.0,8,framestack_k8,1
27992,83.0,8,framestack_k8,1
28040,24.0,8,framestack_k8,1
28088,45.0,8,framestack_k8,1
28144,55.0,8,framestack_k8,1
28172,44.0,8,framestack_k8,1
28192,37.0,8,framestack_k8,1
28232,35.0,8,framestack_k8,1
28272,24.0,8,framestack_k8,1
28304,39.0,8,framestack_k8,1
28316,30.0,8,framestack_k8,1
28316,10.0,8,framestack_k8,1
28372,16.0,8,framestack_k8,1
28376,35.0,8,framestack_k8,1
28424,12.0,8,framestack_k8,1
28452,33.0,8,framestack_k8,1
28484,26.0,8,framestack_k8,1
28536,27.0,8,framestack_k8,1
28548,57.0,8,framestack_k8,1
28568,20.0,8,framestack_k8,1
28596,35.0,8,framestack_k8,1
28680,32.0,8,framestack_k8,1
28760,40.0,8,framestack_k8,1
28768,21.0,8,framestack_k8,1
28772,50.0,8,framestack_k8,1
28808,67.0,8,framestack_k8,1
28892,29.0,8,framestack_k8,1
28896,33.0,8,framestack_k8,1
29052,70.0,8,framestack_k8,1
29096,49.0,8,framestack_k8,1
29120,77.0,8,framestack_k8,1
29192,74.0,8,framestack_k8,1
29204,20.0,8,framestack_k8,1
29212,39.0,8,framestack_k8,1
29232,33.0,8,framestack_k8,1
29280,16.0,8,framestack_k8,1
29296,15.0,8,framestack_k8,1
29296,25.0,8,framestack_k8,1
29368,21.0,8,framestack_k8,1
29396,47.0,8,framestack_k8,1
29452,20.0,8,framestack_k8,1
29488,47.0,8,framestack_k8,1
29496,49.0,8,framestack_k8,1
29540,12.0,8,framestack_k8,1
29616,29.0,8,framestack_k8,1
29652,49.0,8,framestack_k8,1
29720,80.0,8,framestack_k8,1
29724,26.0,8,framestack_k8,1
29736,20.0,8,framestack_k8,1
29808,66.0,8,framestack_k8,1
29836,24.0,8,framestack_k8,1
29836,27.0,8,framestack_k8,1
29868,14.0,8,framestack_k8,1
29940,54.0,8,framestack_k8,1
29956,29.0,8,framestack_k8,1
30004,15.0,8,framestack_k8,1
30060,25.0,8,framestack_k8,1
30060,47.0,8,framestack_k8,1
30072,58.0,8,framestack_k8,1
30212,37.0,8,framestack_k8,1
30240,41.0,8,framestack_k8,1
30264,64.0,8,framestack_k8,1
30276,53.0,8,framestack_k8,1
30292,19.0,8,framestack_k8,1
30336,17.0,8,framestack_k8,1
30376,20.0,8,framestack_k8,1
30428,37.0,8,framestack_k8,1
30504,41.0,8,framestack_k8,1
30556,78.0,8,framestack_k8,1
30592,21.0,8,framestack_k8,1
30612,13.0,8,framestack_k8,1
30616,46.0,8,framestack_k8,1
30632,63.0,8,framestack_k8,1
30684,12.0,8,framestack_k8,1
30752,16.0,8,framestack_k8,1
30844,57.0,8,framestack_k8,1
30848,63.0,8,framestack_k8,1
30872,63.0,8,framestack_k8,1
30916,40.0,8,framestack_k8,1
30936,21.0,8,framestack_k8,1
31056,29.0,8,framestack_k8,1
31060,35.0,8,framestack_k8,1
31072,56.0,8,framestack_k8,1
31116,60.0,8,framestack_k8,1
31136,15.0,8,framestack_k8,1
31216,39.0,8,framestack_k8,1
31272,38.0,8,framestack_k8,1
31308,22.0,8,framestack_k8,1
31312,62.0,8,framestack_k8,1
31364,56.0,8,framestack_k8,1
31412,24.0,8,framestack_k8,1
31432,30.0,8,framestack_k8,1
31476,50.0,8,framestack_k8,1
31528,12.0,8,framestack_k8,1
31560,48.0,8,framestack_k8,1
31596,45.0,8,framestack_k8,1
31632,49.0,8,framestack_k8,1
31652,13.0,8,framestack_k8,1
31716,46.0,8,framestack_k8,1
31720,39.0,8,framestack_k8,1
31760,26.0,8,framestack_k8,1
31876,28.0,8,framestack_k8,1
31916,70.0,8,framestack_k8,1
31948,57.0,8,framestack_k8,1
32000,69.0,8,framestack_k8,1
32076,31.0,8,framestack_k8,1
32120,50.0,8,framestack_k8,1
32144,16.0,8,framestack_k8,1
32212,16.0,8,framestack_k8,1
32288,41.0,8,framestack_k8,1
32316,109.0,8,framestack_k8,1
32420,104.0,8,framestack_k8,1
32460,35.0,8,framestack_k8,1
32508,11.0,8,framestack_k8,1
32536,61.0,8,framestack_k8,1
32600,44.0,8,framestack_k8,1
32600,96.0,8,framestack_k8,1
32616,26.0,8,framestack_k8,1
32652,28.0,8,framestack_k8,1
32696,23.0,8,framestack_k8,1
32840,46.0,8,framestack_k8,1
32988,72.0,8,framestack_k8,1
33020,100.0,8,framestack_k8,1
33036,48.0,8,framestack_k8,1
33128,131.0,8,framestack_k8,1
33168,9.0,8,framestack_k8,1
33188,49.0,8,framestack_k8,1
33236,49.0,8,framestack_k8,1
33392,38.0,8,framestack_k8,1
33420,99.0,8,framestack_k8,1
33448,64.0,8,framestack_k8,1
33536,91.0,8,framestack_k8,1
33628,58.0,8,framestack_k8,1
33640,25.0,8,framestack_k8,1
33676,56.0,8,framestack_k8,1
33720,22.0,8,framestack_k8,1
33924,70.0,8,framestack_k8,1
33940,54.0,8,framestack_k8,1
34060,159.0,8,framestack_k8,1
34072,98.0,8,framestack_k8,1
34156,57.0,8,framestack_k8,1
34200,34.0,8,framestack_k8,1
34256,24.0,8,framestack_k8,1
34284,85.0,8,framestack_k8,1
34340,34.0,8,framestack_k8,1
34380,30.0,8,framestack_k8,1
34412,84.0,8,framestack_k8,1
34468,21.0,8,framestack_k8,1
34488,36.0,8,framestack_k8,1
34504,54.0,8,framestack_k8,1
34600,23.0,8,framestack_k8,1
34628,39.0,8,framestack_k8,1
34664,43.0,8,framestack_k8,1
34688,68.0,8,framestack_k8,1
34700,17.0,8,framestack_k8,1
34776,18.0,8,framestack_k8,1
34836,58.0,8,framestack_k8,1
34908,60.0,8,framestack_k8,1
34908,17.0,8,framestack_k8,1
34960,67.0,8,framestack_k8,1
35000,22.0,8,framestack_k8,1
35012,25.0,8,framestack_k8,1
35080,19.0,8,framestack_k8,1
35132,88.0,8,framestack_k8,1
35136,43.0,8,framestack_k8,1
35200,15.0,8,framestack_k8,1
35264,62.0,8,framestack_k8,1
35292,52.0,8,framestack_k8,1
35320,46.0,8,framestack_k8,1
35424,39.0,8,framestack_k8,1
35436,28.0,8,framestack_k8,1
35468,10.0,8,framestack_k8,1
35568,32.0,8,framestack_k8,1
35648,88.0,8,framestack_k8,1
35660,114.0,8,framestack_k8,1
35800,34.0,8,framestack_k8,1
35884,78.0,8,framestack_k8,1
35904,63.0,8,framestack_k8,1
36032,36.0,8,framestack_k8,1
36052,62.0,8,framestack_k8,1
36072,150.0,8,framestack_k8,1
36164,27.0,8,framestack_k8,1
36212,76.0,8,framestack_k8,1
36212,44.0,8,framestack_k8,1
36368,38.0,8,framestack_k8,1
36420,51.0,8,framestack_k8,1
36428,65.0,8,framestack_k8,1
36524,38.0,8,framestack_k8,1
36528,113.0,8,framestack_k8,1
36608,19.0,8,framestack_k8,1
36692,20.0,8,framestack_k8,1
36692,41.0,8,framestack_k8,1
36716,73.0,8,framestack_k8,1
36868,37.0,8,framestack_k8,1
36896,116.0,8,framestack_k8,1
36956,65.0,8,framestack_k8,1
37036,41.0,8,framestack_k8,1
37284,147.0,8,framestack_k8,1
37352,78.0,8,framestack_k8,1
37408,13.0,8,framestack_k8,1
37420,130.0,8,framestack_k8,1
37496,52.0,8,framestack_k8,1
37568,152.0,8,framestack_k8,1
37636,53.0,8,framestack_k8,1
37744,83.0,8,framestack_k8,1
37796,39.0,8,framestack_k8,1
37908,84.0,8,framestack_k8,1
37956,52.0,8,framestack_k8,1
37968,14.0,8,framestack_k8,1
38312,128.0,8,framestack_k8,1
38428,232.0,8,framestack_k8,1
38436,119.0,8,framestack_k8,1
38460,122.0,8,framestack_k8,1
38480,10.0,8,framestack_k8,1
38584,30.0,8,framestack_k8,1
38596,70.0,8,framestack_k8,1
38788,47.0,8,framestack_k8,1
38824,85.0,8,framestack_k8,1
38856,16.0,8,framestack_k8,1
38924,24.0,8,framestack_k8,1
39208,155.0,8,framestack_k8,1
39252,205.0,8,framestack_k8,1
39312,25.0,8,framestack_k8,1
39380,113.0,8,framestack_k8,1
39396,35.0,8,framestack_k8,1
39424,141.0,8,framestack_k8,1
39436,30.0,8,framestack_k8,1
39504,30.0,8,framestack_k8,1
39544,26.0,8,framestack_k8,1
39600,13.0,8,framestack_k8,1
39604,51.0,8,framestack_k8,1
39752,36.0,8,framestack_k8,1
39812,14.0,8,framestack_k8,1
39920,123.0,8,framestack_k8,1
40012,102.0,8,framestack_k8,1
40024,129.0,8,framestack_k8,1
40136,80.0,8,framestack_k8,1
40228,50.0,8,framestack_k8,1
40344,28.0,8,framestack_k8,1
40472,137.0,8,framestack_k8,1
40496,37.0,8,framestack_k8,1
40604,32.0,8,framestack_k8,1
40700,171.0,8,framestack_k8,1
40700,23.0,8,framestack_k8,1
40764,15.0,8,framestack_k8,1
40808,167.0,8,framestack_k8,1
40948,112.0,8,framestack_k8,1
41016,16.0,8,framestack_k8,1
41116,87.0,8,framestack_k8,1
41144,110.0,8,framestack_k8,1
41268,37.0,8,framestack_k8,1
41300,70.0,8,framestack_k8,1
41540,182.0,8,framestack_k8,1
41632,22.0,8,framestack_k8,1
41796,162.0,8,framestack_k8,1
41804,133.0,8,framestack_k8,1
41856,138.0,8,framestack_k8,1
42060,50.0,8,framestack_k8,1
42072,109.0,8,framestack_k8,1
42144,86.0,8,framestack_k8,1
42184,27.0,8,framestack_k8,1
42276,117.0,8,framestack_k8,1
42360,53.0,8,framestack_k8,1
42432,61.0,8,framestack_k8,1
42436,93.0,8,framestack_k8,1
42572,73.0,8,framestack_k8,1
42648,53.0,8,framestack_k8,1
42680,60.0,8,framestack_k8,1
42732,92.0,8,framestack_k8,1
42788,53.0,8,framestack_k8,1
42800,16.0,8,framestack_k8,1
42860,52.0,8,framestack_k8,1
42892,25.0,8,framestack_k8,1
42944,65.0,8,framestack_k8,1
43076,45.0,8,framestack_k8,1
43212,102.0,8,framestack_k8,1
43216,67.0,8,framestack_k8,1
43252,43.0,8,framestack_k8,1
43276,14.0,8,framestack_k8,1
43288,106.0,8,framestack_k8,1
43328,28.0,8,framestack_k8,1
43380,22.0,8,framestack_k8,1
43420,35.0,8,framestack_k8,1
43436,45.0,8,framestack_k8,1
43464,10.0,8,framestack_k8,1
43556,43.0,8,framestack_k8,1
43596,32.0,8,framestack_k8,1
43744,36.0,8,framestack_k8,1
43768,109.0,8,framestack_k8,1
43864,23.0,8,framestack_k8,1
43956,22.0,8,framestack_k8,1
44060,155.0,8,framestack_k8,1
44100,88.0,8,framestack_k8,1
44176,28.0,8,framestack_k8,1
44236,169.0,8,framestack_k8,1
44352,62.0,8,framestack_k8,1
44448,122.0,8,framestack_k8,1
44532,73.0,8,framestack_k8,1
44556,50.0,8,framestack_k8,1
44568,97.0,8,framestack_k8,1
44656,24.0,8,framestack_k8,1
44748,74.0,8,framestack_k8,1
44872,30.0,8,framestack_k8,1
44912,63.0,8,framestack_k8,1
45076,126.0,8,framestack_k8,1
45128,148.0,8,framestack_k8,1
45176,24.0,8,framestack_k8,1
45200,81.0,8,framestack_k8,1
45276,24.0,8,framestack_k8,1
45296,41.0,8,framestack_k8,1
45376,115.0,8,framestack_k8,1
45416,34.0,8,framestack_k8,1
45488,17.0,8,framestack_k8,1
45508,76.0,8,framestack_k8,1
45648,87.0,8,framestack_k8,1
45712,83.0,8,framestack_k8,1
45740,22.0,8,framestack_k8,1
45920,102.0,8,framestack_k8,1
45924,45.0,8,framestack_k8,1
45956,60.0,8,framestack_k8,1
46288,82.0,8,framestack_k8,1
46304,203.0,8,framestack_k8,1
46416,27.0,8,framestack_k8,1
46452,131.0,8,framestack_k8,1
46512,55.0,8,framestack_k8,1
46616,40.0,8,framestack_k8,1
46632,53.0,8,framestack_k8,1
46792,69.0,8,framestack_k8,1
46792,39.0,8,framestack_k8,1
46884,22.0,8,framestack_k8,1
47060,284.0,8,framestack_k8,1
47136,18.0,8,framestack_k8,1
47220,150.0,8,framestack_k8,1
47420,133.0,8,framestack_k8,1
47468,82.0,8,framestack_k8,1
47496,18.0,8,framestack_k8,1
47520,74.0,8,framestack_k8,1
47532,184.0,8,framestack_k8,1
47772,75.0,8,framestack_k8,1
47832,83.0,8,framestack_k8,1
48048,131.0,8,framestack_k8,1
48112,144.0,8,framestack_k8,1
48164,97.0,8,framestack_k8,1
48504,167.0,8,framestack_k8,1
48532,104.0,8,framestack_k8,1
48540,93.0,8,framestack_k8,1
48548,124.0,8,framestack_k8,1
48592,14.0,8,framestack_k8,1
48656,26.0,8,framestack_k8,1
48764,64.0,8,framestack_k8,1
48828,71.0,8,framestack_k8,1
49032,66.0,8,framestack_k8,1
49188,148.0,8,framestack_k8,1
49284,156.0,8,framestack_k8,1
49360,132.0,8,framestack_k8,1
49520,82.0,8,framestack_k8,1
49528,123.0,8,framestack_k8,1
49756,117.0,8,framestack_k8,1
49812,70.0,8,framestack_k8,1
49836,118.0,8,framestack_k8,1
49988,37.0,8,framestack_k8,1
50072,137.0,8,framestack_k8,1
50072,20.0,8,framestack_k8,1
50152,98.0,8,framestack_k8,1
50388,78.0,8,framestack_k8,1
50444,13.0,8,framestack_k8,1
50536,95.0,8,framestack_k8,1
50548,183.0,8,framestack_k8,1
50796,87.0,8,framestack_k8,1
50980,226.0,8,framestack_k8,1
51160,155.0,8,framestack_k8,1
51208,164.0,8,framestack_k8,1
51312,128.0,8,framestack_k8,1
51360,94.0,8,framestack_k8,1
51508,48.0,8,framestack_k8,1
51752,97.0,8,framestack_k8,1
51764,150.0,8,framestack_k8,1
51824,78.0,8,framestack_k8,1
52092,220.0,8,framestack_k8,1
52248,105.0,8,framestack_k8,1
52524,192.0,8,framestack_k8,1
52688,109.0,8,framestack_k8,1
52888,49.0,8,framestack_k8,1
52948,105.0,8,framestack_k8,1
53112,336.0,8,framestack_k8,1
53160,52.0,8,framestack_k8,1
53164,267.0,8,framestack_k8,1
53176,15.0,8,framestack_k8,1
53228,12.0,8,framestack_k8,1
53460,142.0,8,framestack_k8,1
53672,110.0,8,framestack_k8,1
53744,70.0,8,framestack_k8,1
53948,68.0,8,framestack_k8,1
54004,13.0,8,framestack_k8,1
54040,219.0,8,framestack_k8,1
54072,226.0,8,framestack_k8,1
54140,98.0,8,framestack_k8,1
54316,60.0,8,framestack_k8,1
54344,84.0,8,framestack_k8,1
54436,73.0,8,framestack_k8,1
54640,73.0,8,framestack_k8,1
54708,67.0,8,framestack_k8,1
54824,126.0,8,framestack_k8,1
54852,202.0,8,framestack_k8,1
55128,121.0,8,framestack_k8,1
55212,125.0,8,framestack_k8,1
55420,51.0,8,framestack_k8,1
55460,151.0,8,framestack_k8,1
55476,86.0,8,framestack_k8,1
55512,171.0,8,framestack_k8,1
55720,74.0,8,framestack_k8,1
55744,66.0,8,framestack_k8,1
55768,11.0,8,framestack_k8,1
55848,83.0,8,framestack_k8,1
56072,81.0,8,framestack_k8,1
56084,58.0,8,framestack_k8,1
56108,161.0,8,framestack_k8,1
56308,55.0,8,framestack_k8,1
56480,177.0,8,framestack_k8,1
56544,108.0,8,framestack_k8,1
56544,58.0,8,framestack_k8,1
56668,148.0,8,framestack_k8,1
56932,96.0,8,framestack_k8,1
56932,96.0,8,framestack_k8,1
57028,89.0,8,framestack_k8,1
57068,33.0,8,framestack_k8,1
57072,147.0,8,framestack_k8,1
57208,44.0,8,framestack_k8,1
57580,127.0,8,framestack_k8,1
57836,225.0,8,framestack_k8,1
58148,234.0,8,framestack_k8,1
58252,294.0,8,framestack_k8,1
58272,108.0,8,framestack_k8,1
58332,187.0,8,framestack_k8,1
58560,56.0,8,framestack_k8,1
58680,106.0,8,framestack_k8,1
58700,137.0,8,framestack_k8,1
58792,57.0,8,framestack_k8,1
58832,32.0,8,framestack_k8,1
58912,159.0,8,framestack_k8,1
58972,14.0,8,framestack_k8,1
59008,53.0,8,framestack_k8,1
59056,93.0,8,framestack_k8,1
59252,48.0,8,framestack_k8,1
59372,134.0,8,framestack_k8,1
59508,133.0,8,framestack_k8,1
59792,134.0,8,framestack_k8,1
59804,73.0,8,framestack_k8,1
59884,127.0,8,framestack_k8,1
60232,305.0,8,framestack_k8,1
60348,28.0,8,framestack_k8,1
60472,166.0,8,framestack_k8,1
60516,180.0,8,framestack_k8,1
60552,166.0,8,framestack_k8,1
61036,120.0,8,framestack_k8,1
61116,191.0,8,framestack_k8,1
61200,20.0,8,framestack_k8,1
61212,184.0,8,framestack_k8,1
61460,105.0,8,framestack_k8,1
61604,271.0,8,framestack_k8,1
61628,103.0,8,framestack_k8,1
61720,64.0,8,framestack_k8,1
61940,184.0,8,framestack_k8,1
61984,94.0,8,framestack_k8,1
62088,91.0,8,framestack_k8,1
62228,149.0,8,framestack_k8,1
62332,97.0,8,framestack_k8,1
62364,68.0,8,framestack_k8,1
62588,63.0,8,framestack_k8,1
62648,70.0,8,framestack_k8,1
62728,185.0,8,framestack_k8,1
62908,169.0,8,framestack_k8,1
62928,69.0,8,framestack_k8,1
63132,55.0,8,framestack_k8,1
63200,152.0,8,framestack_k8,1
63312,145.0,8,framestack_k8,1
63672,185.0,8,framestack_k8,1
63676,90.0,8,framestack_k8,1
63676,118.0,8,framestack_k8,1
63728,148.0,8,framestack_k8,1
63984,77.0,8,framestack_k8,1
64124,34.0,8,framestack_k8,1
64244,141.0,8,framestack_k8,1
64272,135.0,8,framestack_k8,1
64412,183.0,8,framestack_k8,1
64596,117.0,8,framestack_k8,1
64792,94.0,8,framestack_k8,1
64912,159.0,8,framestack_k8,1
64932,83.0,8,framestack_k8,1
65220,76.0,8,framestack_k8,1
65308,128.0,8,framestack_k8,1
65420,293.0,8,framestack_k8,1
65600,166.0,8,framestack_k8,1
65752,132.0,8,framestack_k8,1
65988,141.0,8,framestack_k8,1
66160,42.0,8,framestack_k8,1
66196,221.0,8,framestack_k8,1
66236,18.0,8,framestack_k8,1
66312,177.0,8,framestack_k8,1
66484,182.0,8,framestack_k8,1
66676,119.0,8,framestack_k8,1
66764,112.0,8,framestack_k8,1
66816,144.0,8,framestack_k8,1
66940,43.0,8,framestack_k8,1
67076,147.0,8,framestack_k8,1
67340,65.0,8,framestack_k8,1
67536,214.0,8,framestack_k8,1
67696,88.0,8,framestack_k8,1
67764,205.0,8,framestack_k8,1
67936,279.0,8,framestack_k8,1
68132,91.0,8,framestack_k8,1
68304,42.0,8,framestack_k8,1
68444,126.0,8,framestack_k8,1
68448,227.0,8,framestack_k8,1
68608,40.0,8,framestack_k8,1
68720,27.0,8,framestack_k8,1
68724,256.0,8,framestack_k8,1
68744,73.0,8,framestack_k8,1
68824,129.0,8,framestack_k8,1
68852,26.0,8,framestack_k8,1
68884,39.0,8,framestack_k8,1
68960,59.0,8,framestack_k8,1
68964,27.0,8,framestack_k8,1
69088,30.0,8,framestack_k8,1
69548,146.0,8,framestack_k8,1
69664,194.0,8,framestack_k8,1
69684,148.0,8,framestack_k8,1
69760,52.0,8,framestack_k8,1
69896,267.0,8,framestack_k8,1
70156,117.0,8,framestack_k8,1
70340,168.0,8,framestack_k8,1
70500,85.0,8,framestack_k8,1
70576,169.0,8,framestack_k8,1
70708,51.0,8,framestack_k8,1
70724,95.0,8,framestack_k8,1
70888,77.0,8,framestack_k8,1
71112,55.0,8,framestack_k8,1
71184,355.0,8,framestack_k8,1
71204,123.0,8,framestack_k8,1
71268,15.0,8,framestack_k8,1
71408,170.0,8,framestack_k8,1
71520,101.0,8,framestack_k8,1
71928,185.0,8,framestack_k8,1
71956,171.0,8,framestack_k8,1
72212,172.0,8,framestack_k8,1
72344,233.0,8,framestack_k8,1
72620,101.0,8,framestack_k8,1
72776,38.0,8,framestack_k8,1
72780,212.0,8,framestack_k8,1
73044,174.0,8,framestack_k8,1
73116,289.0,8,framestack_k8,1
73176,99.0,8,framestack_k8,1
73340,139.0,8,framestack_k8,1
73528,87.0,8,framestack_k8,1
73600,138.0,8,framestack_k8,1
73616,124.0,8,framestack_k8,1
73708,22.0,8,framestack_k8,1
73824,120.0,8,framestack_k8,1
74120,129.0,8,framestack_k8,1
74148,109.0,8,framestack_k8,1
74232,101.0,8,framestack_k8,1
74352,205.0,8,framestack_k8,1
74504,37.0,8,framestack_k8,1
74612,115.0,8,framestack_k8,1
74684,112.0,8,framestack_k8,1
75140,254.0,8,framestack_k8,1
75292,151.0,8,framestack_k8,1
75424,202.0,8,framestack_k8,1
75460,238.0,8,framestack_k8,1
75564,25.0,8,framestack_k8,1
75596,75.0,8,framestack_k8,1
76052,227.0,8,framestack_k8,1
76152,138.0,8,framestack_k8,1
76296,35.0,8,framestack_k8,1
76308,63.0,8,framestack_k8,1
76360,198.0,8,framestack_k8,1
76412,246.0,8,framestack_k8,1
76644,70.0,8,framestack_k8,1
76652,85.0,8,framestack_k8,1
76740,81.0,8,framestack_k8,1
76924,156.0,8,framestack_k8,1
77088,110.0,8,framestack_k8,1
77200,114.0,8,framestack_k8,1
77232,35.0,8,framestack_k8,1
77268,85.0,8,framestack_k8,1
77472,204.0,8,framestack_k8,1
77616,86.0,8,framestack_k8,1
77668,108.0,8,framestack_k8,1
77692,122.0,8,framestack_k8,1
77956,120.0,8,framestack_k8,1
78208,128.0,8,framestack_k8,1
78312,160.0,8,framestack_k8,1
78428,117.0,8,framestack_k8,1
78432,55.0,8,framestack_k8,1
78740,77.0,8,framestack_k8,1
78804,296.0,8,framestack_k8,1
78872,109.0,8,framestack_k8,1
78980,166.0,8,framestack_k8,1
79040,41.0,8,framestack_k8,1
79156,28.0,8,framestack_k8,1
79300,139.0,8,framestack_k8,1
79492,171.0,8,framestack_k8,1
79680,130.0,8,framestack_k8,1
79756,193.0,8,framestack_k8,1
79864,140.0,8,framestack_k8,1
80244,187.0,8,framestack_k8,1
80320,159.0,8,framestack_k8,1
80440,143.0,8,framestack_k8,1
80720,240.0,8,framestack_k8,1
80876,138.0,8,framestack_k8,1
